,codigo_refes,efector,anio,agrupacion,servicio,total,id_origen,nombre_establecimento,tipologia_sigla,tipologia_desc,categoria_desc,cuit_refes,origen_financimiento_desc,dependencia_desc,provincia_desc,departamento_desc,domicilio,codigo_postal,razon_social,especialidad,id_dependencia,id_provincia_indec,id_provincia_refes,id_localidad_bahra,id_tipologia,id_localidad_indec,id_departamento_indec,id_categoria_desc,id_barrio_indec,fecha_registro,estado_geo,latitud,longitud,pais,WKT
182,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2019,cirugia,seguimiento_de_internacion_adultos,1478,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
183,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2019,cirugia,seguimiento_de_internacion_pediatria,1823,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
184,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2019,urgencia,guardia_del_dia,19144,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
185,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,medicina,cardiologia,938,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
186,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,cirugia,cirugia_plastica,5445,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
187,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,cirugia,quemados_adultos,18390,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
188,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,cirugia,quemados_pediatria,8652,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
189,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,cirugia,seguimiento_de_internacion_adultos,1444,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
190,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,cirugia,seguimiento_de_internacion_pediatria,1913,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
191,14020012215309,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,2018,urgencia,guardia_del_dia,18450,10198,HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 6,PEDRO GOYENA 369,1424,*sin dato*,Quemados,22,2,1,2006010001,14,9100000027,518,154,-1,2010-08-28,confirmado,-34.62565,-58.43244,Argentina,POINT (-58.43244 -34.62565)
192,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,fisiatria,6030,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
193,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,fisiatria_vesp,599,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
194,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,clinica_medica,4599,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
195,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,clinica_estetica,3087,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
196,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,cardiologia,3094,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
197,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,orientacion,1511,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
198,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,reumatologia,3414,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
199,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,medicina,cesacion_tabaquica,59,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
200,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,ortopedia_y_traumatologia,4314,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
201,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,ortopedia_y_traumatologia_vesp,412,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
202,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,cirugia_plastica,2151,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
203,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,oftalmologia,1309,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
204,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,otorrinolaringologia,5878,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
205,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,otorrinolaringologia_vesp,900,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
206,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,urologia,1486,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
207,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,cirugia,urologia_vesp,573,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
208,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,pediatria,pediatria,3957,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
209,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,urgencia,guardia_del_dia,8518,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
210,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2019,promocion_y_proteccion,promocion_y_proteccion,1880,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
211,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,fisiatria,4419,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
212,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,fisiatria_vesp,424,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
213,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,clinica_medica,4346,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
214,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,clinica_estetica,3302,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
215,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,cardiologia,3255,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
216,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,orientacion,2296,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
217,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,reumatologia,3308,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
218,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,medicina,cesacion_tabaquica,125,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
219,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,ortopedia_y_traumatologia,4925,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
220,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,ortopedia_y_traumatologia_vesp,1072,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
221,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,cirugia_plastica,1577,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
222,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,otorrinolaringologia,6765,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
223,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,urologia,1593,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
224,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,cirugia,urologia_vesp,717,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
225,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,pediatria,pediatria,3473,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
226,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,urgencia,guardia_del_dia,8419,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
227,14020012215306,HOSPITAL DE REHABILITACION M. ROCCA,2018,promocion_y_proteccion,promocion_y_proteccion,1836,10176,HOSPITAL DE REHABILITACION M. ROCCA,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Mediano riesgo con internación con cuidados especiales,34999032089,Público,Municipal,CABA,COMUNA 10,SEGUROLA 1949,1407,*sin dato*,Rehabilitación,22,2,1,2010010002,14,9100000037,522,152,-1,2010-08-28,sin_confirmar,-34.61791,-58.50196,Argentina,POINT (-58.50196 -34.61791)
228,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,neumonologia,9276,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
229,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,neumonologia_vesp,4735,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
230,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,miastenia_gravis,346,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
231,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,miastenia_gravis_vesp,264,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
232,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,cardiologia,1832,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
233,14020012215307,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,2019,medicina,cardiologia_vesp,189,24530,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,ESCIE,Establecimiento de salud con internación especializada en otras especialidades,Alto riesgo con terapia intensiva especializada,34999032089,Público,Municipal,CABA,COMUNA 4,DOCTOR ENRIQUE FINOCHIETTO 849,1272,*sin dato*,Rehabilitación,22,2,1,2004010001,14,9100000021,516,154,-1,2010-08-28,sin_confirmar,-34.63041,-58.37581,Argentina,POINT (-58.37581 -34.63041)
